Unnamed: 0,Season,Team,Gtm,Week,Date,H/A,Day,Opp,Rslt,Pts,PtsO,OT,Cmp,Att,Cmp%,P_Yds,P_TD,P_Y/A,Adj_P_Y/A,QBR,Sk,Sk_Yds,R_Att,R_Yds,R_TD,R_Y/A,Ply,Tot,Y/P,FGA,FGM,XPA,XPM,Pnt,Yds.3,Pass,Rsh,Pen,1stD,3DConv,3DAtt,4DConv,4DAtt,Pen.1,Yds.4,FL,Int,TO,ToP,Day.1,Opp_Cmp,Opp_P_Att,Opp_Cmp%,Opp_P_Yds,Opp_P_TD,Opp_P_Y/A,Opp_Adj_P_A/YA,Opp_QBR,Def_Sk,Def_Sk_Yds,Opp_R_Att,Opp_R_Yds,Opp_R_TD,Opp_R_Y/A,Opp_Ply,Opp_Tot,Opp_Y/P,Opp_FGA,Opp_FGM,Opp_XPA,XPM.1,Opp_Pnt,Opp_Pnt_Yds,Opp_1D_P,Opp_1D_R,Opp_1D_Pen,Opp_1D_Tot,Opp_3DConv,Opp_3DAtt,Opp_4DConv,Opp_4DAtt,Opp_Pen,Opp_PenYds,Opp_FL,Opp_Int,Opp_TO,Opp_ToP,Time (ET),Score,Spread,Total,Spread Result,O/U,Total Score,O/U Result,Total TDs,Points Per Drive,Yds Per Drive,4D Success,3D Success,Pts per Play,Sk Rate,3d Stop Rate,4d Stop Rate,Pts Allowed per Play,Yds Allowed per Play,Turnover Diff,Turnover Percentage,Defensive TO Percentage,ToP_Minutes,Opp_ToP_Minutes,Pts Per Min of Poss,Yds per Min of Poss,ToP Ratio,Def Pts Allowed Per Min of Poss,Def Yds Allowed Per Min of Poss,Pts_rollingavg3,PtsO_rollingavg3,Tot_rollingavg3,Opp_Tot_rollingavg3,Points Per Drive_rollingavg3,Yds Per Drive_rollingavg3,Pts per Play_rollingavg3,Y/P_rollingavg3,Opp_Y/P_rollingavg3,TO_rollingavg3,Opp_TO_rollingavg3,ToP_Minutes_rollingavg3,Opp_ToP_Minutes_rollingavg3,Turnover Diff_rollingavg3,Turnover Percentage_rollingavg3,Defensive TO Percentage_rollingavg3,Pts Per Min of Poss_rollingavg3,Yds per Min of Poss_rollingavg3,ToP Ratio_rollingavg3,Def Pts Allowed Per Min of Poss_rollingavg3,Def Yds Allowed Per Min of Poss_rollingavg3,3DConv_rollingavg3,4DConv_rollingavg3,3D Success_rollingavg3,4D Success_rollingavg3,3d Stop Rate_rollingavg3,4d Stop Rate_rollingavg3,Sk Rate_rollingavg3,Season_Weight,Win,Season_Wins,Record,Win PCT,Team_Elo,Opp_Elo
164,2025,mia,6.0,6.0,2025-10-12,0.0,Sun,sdg,L,27.0,29.0,0,22.0,33.0,66.7,204.0,1.0,6.2,2.7,55.6,2.0,9.0,21.0,137.0,2.0,6.5,56.0,341.0,6.09,3.0,2.0,3.0,3.0,2.0,111.0,10.0,7.0,2.0,19.0,5.0,11.0,0.0,0.0,4.0,45.0,0.0,3.0,3.0,25:41,Sun,29.0,38.0,76.3,263.0,2.0,6.9,7.97,112.1,1.0,1.0,25.0,140.0,0.0,5.6,64.0,403.0,6.3,5.0,5.0,2.0,2.0,2.0,94.0,12.0,7.0,1.0,20.0,6.0,15.0,1.0,1.0,7.0,45.0,1.0,0.0,1.0,34:19,1:00,L 27-29,W +4,O 43,4.0,43.0,56.0,O,3.0,2.4545454545454546,31.0,0.0,0.45454545454545453,0.48214285714285715,0.02631578947368421,0.6,0.0,0.453125,6.296875,-2.0,0.05357142857142857,0.015625,25.683333333333334,34.31666666666667,1.0512654120700844,13.277092796885139,0.4280555555555556,0.8450704225352111,11.743564837299658,24.0,26.333333333333332,274.6666666666667,394.0,2.6750000000000003,30.87777777777778,0.43030174973731095,4.906666666666667,6.613333333333333,0.3333333333333333,1.6666666666666667,29.26111111111111,30.73888888888889,1.3333333333333333,0.005649717514124294,0.027800269905533064,0.8183877753570011,9.3809340019452,0.48768518518518517,0.8529976957269941,12.848481749898314,6.333333333333333,1.0,0.4615384615384615,1.0,0.5185185185185186,0.16666666666666666,0.0818342151675485,1.0,0.0,1.0,1.0-5.0,0.16666666666666666,1415.7045162378884,1522.7556056561646
165,2025,mia,7.0,7.0,2025-10-19,1.0,Sun,cle,L,6.0,31.0,0,17.0,31.0,54.8,120.0,0.0,3.9,-0.48,24.3,4.0,33.0,22.0,99.0,0.0,4.5,57.0,219.0,3.84,2.0,2.0,0.0,0.0,4.0,189.0,7.0,3.0,2.0,12.0,1.0,13.0,2.0,4.0,11.0,103.0,1.0,3.0,4.0,28:15,Sun,13.0,18.0,72.2,102.0,0.0,5.7,5.67,85.9,2.0,14.0,33.0,104.0,3.0,3.2,53.0,206.0,3.89,1.0,1.0,4.0,4.0,6.0,258.0,6.0,5.0,4.0,15.0,4.0,11.0,0.0,0.0,5.0,37.0,0.0,0.0,0.0,31:45,1:00,L 6-31,L +2.5,O 34.5,2.5,34.5,37.0,O,0.0,0.6,21.9,0.5,0.07692307692307693,0.10526315789473684,0.1111111111111111,0.6363636363636364,0.0,0.5849056603773585,3.8867924528301887,-4.0,0.07017543859649122,0.0,28.25,31.75,0.21238938053097345,7.752212389380531,0.4708333333333333,0.9763779527559056,6.488188976377953,26.0,25.666666666666668,296.3333333333333,408.3333333333333,2.618181818181818,29.711111111111112,0.4723719676549865,5.376666666666666,6.6066666666666665,1.0,2.0,28.416666666666668,31.583333333333332,1.0,0.017857142857142856,0.033008603238866396,0.9207292486065883,10.54614725359445,0.47361111111111115,0.8095698502060446,12.987439649693883,4.666666666666667,0.6666666666666666,0.3908313908313908,0.6666666666666666,0.5670033670033671,0.16666666666666666,0.0667966211825861,1.0,0.0,1.0,1.0-6.0,0.14285714285714285,1380.0971069851244,1402.0387975480232
166,2025,mia,8.0,8.0,2025-10-26,1.0,Sun,atl,W,34.0,10.0,0,21.0,27.0,77.8,197.0,4.0,7.3,10.26,136.7,1.0,8.0,37.0,141.0,0.0,3.8,65.0,338.0,5.2,2.0,2.0,4.0,4.0,3.0,148.0,10.0,11.0,3.0,24.0,6.0,13.0,1.0,2.0,4.0,54.0,0.0,0.0,0.0,37:58,Sun,21.0,31.0,67.7,168.0,0.0,5.4,5.42,81.1,1.0,5.0,17.0,45.0,1.0,2.6,49.0,213.0,4.35,1.0,1.0,1.0,1.0,4.0,185.0,7.0,3.0,1.0,11.0,2.0,11.0,2.0,4.0,8.0,76.0,1.0,0.0,1.0,22:02,1:00,W 34-10,W +7,P 44,7.0,44.0,44.0,P,4.0,3.7777777777777777,37.55555555555556,0.5,0.46153846153846156,0.5230769230769231,0.03225806451612903,0.8181818181818181,0.5,0.20408163265306123,4.346938775510204,1.0,0.0,0.02040816326530612,37.96666666666667,22.033333333333335,0.8955223880597014,8.90254609306409,0.6327777777777778,0.45385779122541603,9.66717095310136,19.0,29.0,269.3333333333333,342.3333333333333,1.8181818181818181,25.900000000000002,0.3467454012389464,4.87,5.54,2.3333333333333335,1.0,27.566666666666666,32.43333333333334,-1.3333333333333333,0.04124895572263993,0.01546474358974359,0.6993179165757871,9.883464803301381,0.4594444444444445,0.8953031403940862,10.538297162367813,3.6666666666666665,1.0,0.3053613053613054,0.5,0.5939393939393939,0.0,0.07914230019493178,1.0,1.0,2.0,2.0-6.0,0.25,1386.6308087252123,1481.4192456125502
167,2025,mia,9.0,9.0,2025-10-30,0.0,Thu,rav,L,6.0,28.0,0,25.0,40.0,62.5,245.0,0.0,6.1,5.0,69.3,2.0,16.0,20.0,87.0,0.0,4.4,62.0,332.0,5.35,3.0,2.0,0.0,0.0,3.0,128.0,12.0,4.0,1.0,17.0,2.0,12.0,2.0,3.0,5.0,45.0,2.0,1.0,3.0,28:17,Thu,18.0,23.0,78.3,188.0,4.0,8.2,11.65,140.3,2.0,16.0,31.0,150.0,0.0,4.8,56.0,338.0,6.04,0.0,0.0,4.0,4.0,6.0,336.0,11.0,7.0,0.0,18.0,5.0,13.0,1.0,1.0,5.0,56.0,0.0,0.0,0.0,31:43,8:20,L 6-28,L +7.5,U 51,7.5,51.0,34.0,U,0.0,0.6666666666666666,36.888888888888886,0.6666666666666666,0.16666666666666666,0.0967741935483871,0.08695652173913043,0.6153846153846154,0.0,0.5,6.035714285714286,-3.0,0.04838709677419355,0.0,28.283333333333335,31.716666666666665,0.2121390689451974,11.73836181496759,0.4713888888888889,0.882816605359958,10.656857593273779,22.333333333333332,23.333333333333332,299.3333333333333,274.0,2.2774410774410776,30.151851851851855,0.37016097937150566,5.043333333333333,4.846666666666667,2.3333333333333335,0.6666666666666666,30.633333333333336,29.36666666666667,-1.6666666666666667,0.04124895572263993,0.012011054421768705,0.7197257268869198,9.977283759776586,0.5105555555555555,0.7584353888388442,9.299641588926324,4.0,1.0,0.331002331002331,0.3333333333333333,0.6848484848484849,0.16666666666666666,0.05656165503364146,1.0,0.0,2.0,2.0-7.0,0.2222222222222222,1405.624554683523,1499.4158686926955
168,2025,min,1.0,1.0,2025-09-08,1.0,Mon,chi,W,27.0,24.0,0,13.0,20.0,65.0,134.0,2.0,6.7,6.45,96.7,3.0,9.0,26.0,120.0,1.0,4.6,49.0,254.0,5.18,2.0,2.0,1.0,1.0,7.0,333.0,5.0,6.0,3.0,14.0,3.0,12.0,0.0,0.0,8.0,50.0,0.0,1.0,1.0,27:07,Mon,21.0,35.0,60.0,198.0,1.0,5.7,6.23,85.2,2.0,12.0,26.0,119.0,1.0,4.6,63.0,317.0,5.03,2.0,1.0,3.0,3.0,6.0,266.0,10.0,7.0,3.0,20.0,3.0,12.0,0.0,1.0,12.0,127.0,1.0,0.0,1.0,32:53,8:15,W 27-24,W +1,O 43.5,1.0,43.5,51.0,O,3.0,2.076923076923077,19.53846153846154,0.0,0.25,0.5510204081632653,0.05714285714285714,0.75,1.0,0.38095238095238093,5.031746031746032,0.0,0.02040816326530612,0.015873015873015872,27.116666666666667,32.88333333333333,0.9956976029502151,9.366933005531653,0.4519444444444444,0.7298530157121136,9.640141915864167,27.0,24.0,254.0,317.0,2.076923076923077,19.53846153846154,0.5510204081632653,5.18,5.03,1.0,1.0,27.116666666666667,32.88333333333333,0.0,0.02040816326530612,0.015873015873015872,0.9956976029502151,9.366933005531653,0.4519444444444444,0.7298530157121136,9.640141915864167,3.0,0.0,0.25,0.0,0.75,1.0,0.05714285714285714,1.0,1.0,1.0,1.0-0.0,1.0,1599.050871290603,1413.245185615402
169,2025,min,2.0,2.0,2025-09-14,0.0,Sun,atl,L,6.0,22.0,0,11.0,21.0,52.4,120.0,0.0,5.7,1.43,30.0,6.0,38.0,19.0,78.0,0.0,4.1,46.0,198.0,4.3,2.0,2.0,0.0,0.0,4.0,204.0,7.0,3.0,0.0,10.0,4.0,11.0,1.0,2.0,8.0,50.0,2.0,2.0,4.0,23:28,Sun,13.0,21.0,61.9,108.0,0.0,5.1,5.14,75.1,3.0,27.0,39.0,218.0,1.0,5.6,63.0,326.0,5.17,5.0,5.0,1.0,1.0,3.0,137.0,5.0,12.0,2.0,19.0,6.0,15.0,0.0,0.0,5.0,29.0,1.0,0.0,1.0,36:32,8:20,L 6-22,L -3.5,U 44.5,-3.5,44.5,28.0,U,0.0,0.6,19.8,0.5,0.36363636363636365,0.13043478260869565,0.14285714285714285,0.6,0.0,0.3492063492063492,5.174603174603175,-3.0,0.08695652173913043,0.015873015873015872,23.466666666666665,36.53333333333333,0.2556818181818182,8.4375,0.3911111111111111,0.6021897810218978,8.923357664233578,16.5,23.0,226.0,321.5,1.3384615384615386,19.669230769230772,0.34072759538598046,4.74,5.1,2.5,1.0,25.291666666666664,34.70833333333333,-1.5,0.053682342502218275,0.015873015873015872,0.6256897105660166,8.902216502765826,0.4215277777777777,0.6660213983670057,9.281749790048872,3.5,0.5,0.3068181818181818,0.25,0.675,0.5,0.09999999999999999,1.0,0.0,1.0,1.0-1.0,0.5,1585.4803027668663,1474.2291906950427
170,2025,min,3.0,3.0,2025-09-21,0.0,Sun,cin,W,48.0,10.0,0,16.0,24.0,66.7,183.0,2.0,7.6,9.29,117.2,3.0,19.0,31.0,169.0,2.0,5.5,58.0,352.0,6.07,2.0,2.0,6.0,6.0,5.0,220.0,10.0,10.0,2.0,22.0,4.0,12.0,1.0,1.0,13.0,105.0,0.0,0.0,0.0,30:56,Sun,19.0,27.0,70.4,118.0,1.0,4.4,1.78,60.4,4.0,22.0,21.0,53.0,0.0,2.5,52.0,171.0,3.29,1.0,1.0,1.0,1.0,6.0,328.0,6.0,3.0,3.0,12.0,3.0,11.0,0.0,0.0,4.0,45.0,3.0,2.0,5.0,29:04,1:00,W 48-10,W -3,O 42.5,-3.0,42.5,58.0,O,4.0,4.363636363636363,32.0,1.0,0.3333333333333333,0.8275862068965517,0.14814814814814814,0.7272727272727273,0.0,0.19230769230769232,3.2884615384615383,5.0,0.0,0.09615384615384616,30.933333333333334,29.066666666666666,1.5517241379310345,11.379310344827585,0.5155555555555555,0.3440366972477064,5.88302752293578,16.5,23.0,226.0,321.5,1.3384615384615386,19.669230769230772,0.34072759538598046,4.74,5.1,2.5,1.0,25.291666666666664,34.70833333333333,-1.5,0.053682342502218275,0.015873015873015872,0.6256897105660166,8.902216502765826,0.4215277777777777,0.6660213983670057,9.281749790048872,3.5,0.5,0.3068181818181818,0.25,0.675,0.5,0.09999999999999999,1.0,1.0,2.0,2.0-1.0,0.6666666666666666,1580.9451493163706,1553.2783501451993
171,2025,min,4.0,4.0,2025-09-28,0.0,Sun,pit,L,21.0,24.0,0,30.0,46.0,65.2,302.0,2.0,6.6,5.48,80.2,6.0,48.0,20.0,70.0,0.0,3.5,72.0,372.0,5.17,2.0,2.0,1.0,1.0,3.0,136.0,15.0,6.0,2.0,23.0,4.0,14.0,2.0,3.0,8.0,82.0,0.0,2.0,2.0,33:34,Sun,18.0,22.0,81.8,182.0,1.0,8.3,9.18,116.3,2.0,18.0,29.0,131.0,2.0,4.5,53.0,313.0,5.91,2.0,1.0,3.0,3.0,3.0,146.0,6.0,11.0,2.0,19.0,4.0,10.0,0.0,1.0,5.0,35.0,0.0,0.0,0.0,26:26,0,0,0,0,0.0,0.0,45.0,P,2.0,2.3333333333333335,41.333333333333336,0.6666666666666666,0.2857142857142857,0.2916666666666667,0.09090909090909091,0.6,1.0,0.4528301886792453,5.90566037735849,-2.0,0.027777777777777776,0.0,33.56666666666667,26.433333333333334,0.6256206554121151,11.082423038728896,0.5594444444444445,0.9079445145018915,11.841109709962168,27.0,18.666666666666668,268.0,271.3333333333333,2.346853146853147,23.77948717948718,0.5030137992228375,5.183333333333334,4.496666666666667,1.6666666666666667,2.3333333333333335,27.17222222222222,32.827777777777776,0.6666666666666666,0.03578822833481218,0.04263329263329263,0.9343678530210227,9.727914450119746,0.4528703703703703,0.5586931646605726,8.148842367677842,3.6666666666666665,0.6666666666666666,0.3156565656565657,0.5,0.6924242424242424,0.3333333333333333,0.11604938271604937,1.0,0.0,2.0,2.0-2.0,0.5,1594.7531959729358,1545.1306991797078
172,2025,min,5.0,5.0,2025-10-05,0.0,Sun,cle,W,21.0,17.0,0,26.0,35.0,74.3,252.0,2.0,7.2,8.34,113.0,3.0,16.0,23.0,97.0,1.0,4.2,61.0,349.0,5.72,1.0,0.0,3.0,3.0,5.0,286.0,14.0,4.0,2.0,20.0,3.0,9.0,0.0,0.0,7.0,50.0,2.0,0.0,2.0,29:31,Sun,19.0,33.0,57.6,182.0,2.0,5.5,6.73,93.2,2.0,8.0,32.0,140.0,0.0,4.4,67.0,322.0,4.81,1.0,1.0,2.0,2.0,8.0,360.0,9.0,8.0,0.0,17.0,3.0,15.0,3.0,3.0,10.0,78.0,0.0,0.0,0.0,30:29,0,0,0,0,0.0,0.0,38.0,P,3.0,1.9090909090909092,31.727272727272727,0.0,0.3333333333333333,0.3442622950819672,0.06060606060606061,0.8,0.0,0.2537313432835821,4.8059701492537314,-2.0,0.03278688524590164,0.0,29.516666666666666,30.483333333333334,0.7114624505928854,11.823828345567476,0.4919444444444444,0.5576817933296884,10.563149261891743,25.0,18.666666666666668,307.3333333333333,270.0,2.4323232323232324,31.04444444444444,0.4165625520573047,5.18,4.79,2.0,2.0,29.322222222222223,30.677777777777777,0.0,0.03824476650563607,0.037342287342287346,0.8110088705083225,10.299744461185494,0.4887037037037037,0.6180569975904985,8.882498299043842,4.0,1.3333333333333333,0.32756132756132755,0.7222222222222222,0.6424242424242425,0.3333333333333333,0.12730479397146063,1.0,1.0,3.0,3.0-2.0,0.6,1571.146968651554,1410.6504304011755
173,2025,min,6.0,7.0,2025-10-19,0.0,Sun,phi,L,22.0,28.0,0,26.0,42.0,61.9,298.0,0.0,7.1,4.95,63.4,2.0,15.0,23.0,89.0,1.0,3.9,67.0,387.0,5.78,5.0,5.0,1.0,1.0,1.0,34.0,13.0,7.0,1.0,21.0,7.0,15.0,1.0,1.0,3.0,30.0,0.0,2.0,2.0,34:02,Sun,19.0,23.0,82.6,316.0,3.0,13.7,16.35,158.3,3.0,10.0,23.0,45.0,0.0,2.0,49.0,361.0,7.37,1.0,0.0,4.0,4.0,3.0,146.0,9.0,4.0,0.0,13.0,3.0,10.0,2.0,3.0,8.0,64.0,0.0,0.0,0.0,25:58,1:00,L 22-28,L +2.5,O 43.5,2.5,43.5,50.0,O,1.0,2.4444444444444446,43.0,1.0,0.4666666666666667,0.3283582089552239,0.13043478260869565,0.7,0.33333333333333337,0.5714285714285714,7.36734693877551,-2.0,0.029850746268656716,0.0,34.03333333333333,25.966666666666665,0.6464250734573947,11.371204701273262,0.5672222222222222,1.0783055198973044,13.902439024390246,30.0,17.0,357.6666666666667,268.6666666666667,2.8686868686868685,35.02020202020202,0.48783838954839526,5.653333333333333,4.669999999999999,1.3333333333333333,1.6666666666666667,31.33888888888889,28.66111111111111,0.3333333333333333,0.02018822100789314,0.032051282051282055,0.9629357479786783,11.428520576374652,0.5223148148148148,0.6032210016930953,9.42909549826323,3.6666666666666665,1.0,0.31746031746031744,0.5555555555555555,0.709090909090909,0.3333333333333333,0.09988776655443321,1.0,0.0,3.0,3.0-4.0,0.42857142857142855,1579.671932668756,1602.4227192014487
174,2025,min,7.0,8.0,2025-10-23,1.0,Thu,sdg,L,10.0,37.0,0,18.0,31.0,58.1,130.0,1.0,4.2,3.39,65.3,5.0,27.0,11.0,34.0,0.0,3.1,47.0,164.0,3.49,2.0,1.0,1.0,1.0,4.0,184.0,9.0,1.0,2.0,12.0,3.0,11.0,0.0,1.0,8.0,66.0,0.0,1.0,1.0,20:56,Thu,18.0,25.0,72.0,212.0,3.0,8.5,9.08,120.3,2.0,15.0,43.0,207.0,1.0,4.8,70.0,419.0,5.99,4.0,3.0,4.0,4.0,0.0,0.0,13.0,14.0,2.0,29.0,9.0,13.0,0.0,0.0,8.0,46.0,0.0,1.0,1.0,39:04,8:20,L 10-37,L +3,O 44.5,3.0,44.5,47.0,O,1.0,1.25,20.5,0.0,0.2727272727272727,0.2127659574468085,0.08,0.3076923076923077,0.0,0.5285714285714286,5.985714285714286,0.0,0.02127659574468085,0.014285714285714285,20.933333333333334,39.06666666666667,0.47770700636942676,7.834394904458598,0.3488888888888889,0.9470989761092149,10.725255972696244,21.333333333333332,23.0,369.3333333333333,332.0,2.228956228956229,38.686868686868685,0.3214290569012859,5.556666666666666,6.03,2.0,0.0,32.37222222222223,27.62777777777778,-2.0,0.030138469764112042,0.0,0.6611693931541317,11.425818695189877,0.539537037037037,0.8479772759096281,12.102232665414718,4.666666666666667,1.0,0.36190476190476195,0.5555555555555555,0.7000000000000001,0.4444444444444445,0.09398331137461573,1.0,0.0,3.0,3.0-5.0,0.375,1552.8300176751843,1515.520947002284
175,2025,min,8.0,9.0,2025-11-02,1.0,Sun,det,W,27.0,24.0,0,14.0,25.0,56.0,116.0,2.0,4.6,4.44,78.1,5.0,27.0,29.0,142.0,1.0,4.9,59.0,258.0,4.37,2.0,2.0,3.0,3.0,4.0,176.0,8.0,7.0,5.0,20.0,4.0,12.0,0.0,0.0,7.0,56.0,0.0,1.0,1.0,28:52,Sun,25.0,37.0,67.6,240.0,2.0,6.5,7.57,103.4,5.0,44.0,20.0,65.0,1.0,3.3,62.0,305.0,4.92,2.0,1.0,3.0,3.0,5.0,238.0,11.0,3.0,1.0,15.0,5.0,17.0,3.0,3.0,10.0,76.0,1.0,0.0,1.0,31:08,1:00,W 27-24,W +9.5,O 47.5,9.5,47.5,51.0,O,3.0,2.7,25.8,0.0,0.3333333333333333,0.4576271186440678,0.13513513513513514,0.7058823529411764,0.0,0.3870967741935484,4.919354838709677,0.0,0.01694915254237288,0.016129032258064516,28.866666666666667,31.133333333333333,0.9353348729792148,8.937644341801386,0.4811111111111111,0.7708779443254818,9.796573875802999,17.666666666666668,27.333333333333332,300.0,367.3333333333333,1.8678451178451176,31.74242424242424,0.29512882049466654,4.996666666666667,6.0566666666666675,1.6666666666666667,0.3333333333333333,28.16111111111111,31.83888888888889,-1.3333333333333333,0.02797140908641307,0.0047619047619047615,0.6118648434732356,10.343142650433112,0.46935185185185185,0.8610287631120692,11.730281419659411,4.333333333333333,0.3333333333333333,0.3575757575757576,0.3333333333333333,0.6025641025641025,0.11111111111111112,0.09034694773825208,1.0,1.0,4.0,4.0-5.0,0.4444444444444444,1541.1929664757713,1625.0961989056432
185,2025,nor,1.0,1.0,2025-09-07,0.0,Sun,crd,L,13.0,20.0,0,27.0,46.0,58.7,208.0,0.0,4.5,4.52,69.8,1.0,6.0,22.0,107.0,1.0,4.9,69.0,315.0,4.57,3.0,2.0,1.0,1.0,4.0,202.0,12.0,5.0,4.0,21.0,5.0,14.0,1.0,2.0,13.0,89.0,0.0,0.0,0.0,26:14,Sun,21.0,29.0,72.4,130.0,2.0,4.5,5.86,104.1,5.0,33.0,27.0,146.0,0.0,5.4,61.0,276.0,4.52,3.0,2.0,2.0,2.0,4.0,188.0,11.0,5.0,3.0,19.0,6.0,13.0,0.0,0.0,9.0,54.0,0.0,0.0,0.0,33:46,1:00,L 13-20,L +5.5,U 44.5,5.5,44.5,33.0,U,1.0,1.625,39.375,0.5,0.35714285714285715,0.18840579710144928,0.1724137931034483,0.5384615384615384,0.0,0.32786885245901637,4.524590163934426,0.0,0.0,0.0,26.233333333333334,33.766666666666666,0.49555273189326554,12.007623888182973,0.43722222222222223,0.5923000987166831,8.173741362290228,13.0,20.0,315.0,276.0,1.625,39.375,0.18840579710144928,4.57,4.52,0.0,0.0,26.233333333333334,33.766666666666666,0.0,0.0,0.0,0.49555273189326554,12.007623888182973,0.43722222222222223,0.5923000987166831,8.173741362290228,5.0,1.0,0.35714285714285715,0.5,0.5384615384615384,0.0,0.1724137931034483,1.0,0.0,0.0,0.0-1.0,0.0,1416.741442234988,1477.2190602445814
186,2025,nor,2.0,2.0,2025-09-14,0.0,Sun,sfo,L,21.0,26.0,0,25.0,34.0,73.5,186.0,3.0,5.5,7.24,115.6,3.0,21.0,30.0,121.0,0.0,4.0,67.0,307.0,4.58,1.0,0.0,3.0,3.0,4.0,171.0,12.0,6.0,3.0,21.0,4.0,11.0,1.0,2.0,7.0,45.0,1.0,0.0,1.0,29:15,Sun,26.0,39.0,66.7,267.0,3.0,6.8,8.38,111.8,3.0,12.0,26.0,77.0,0.0,3.0,68.0,344.0,5.06,2.0,2.0,3.0,2.0,4.0,173.0,15.0,5.0,3.0,23.0,8.0,15.0,0.0,0.0,5.0,40.0,1.0,0.0,1.0,30:45,1:00,L 21-26,L +3,O 40.5,3.0,40.5,47.0,O,3.0,2.3333333333333335,34.111111111111114,0.5,0.36363636363636365,0.31343283582089554,0.07692307692307693,0.4666666666666667,0.0,0.38235294117647056,5.0588235294117645,0.0,0.014925373134328358,0.014705882352941176,29.25,30.75,0.717948717948718,10.495726495726496,0.4875,0.8455284552845529,11.1869918699187,17.0,23.0,311.0,310.0,1.9791666666666667,36.74305555555556,0.2509193164611724,4.575,4.789999999999999,0.5,0.5,27.741666666666667,32.25833333333333,0.0,0.007462686567164179,0.007352941176470588,0.6067507249209918,11.251675191954735,0.4623611111111111,0.718914277000618,9.680366616104465,4.5,1.0,0.36038961038961037,0.5,0.5025641025641026,0.0,0.12466843501326261,1.0,0.0,0.0,0.0-2.0,0.0,1404.3264153619234,1514.884803933436
187,2025,nor,3.0,3.0,2025-09-21,1.0,Sun,sea,L,13.0,44.0,0,28.0,41.0,68.3,205.0,1.0,5.0,4.39,77.8,2.0,13.0,27.0,79.0,0.0,2.9,70.0,284.0,4.06,3.0,2.0,1.0,1.0,6.0,243.0,12.0,4.0,5.0,21.0,5.0,15.0,0.0,2.0,11.0,77.0,0.0,1.0,1.0,32:15,Sun,16.0,21.0,76.2,233.0,2.0,11.1,13.0,143.6,0.0,0.0,33.0,87.0,2.0,2.6,54.0,320.0,5.93,3.0,3.0,5.0,5.0,2.0,92.0,11.0,7.0,4.0,22.0,3.0,9.0,0.0,0.0,8.0,70.0,1.0,0.0,1.0,27:45,4:05,L 13-44,L +7,O 41.5,7.0,41.5,57.0,O,1.0,1.1818181818181819,25.818181818181817,0.0,0.3333333333333333,0.18571428571428572,0.0,0.6666666666666667,0.0,0.8148148148148148,5.925925925925926,0.0,0.014285714285714285,0.018518518518518517,32.25,27.75,0.40310077519379844,8.806201550387597,0.5375,1.5855855855855856,11.531531531531531,17.0,23.0,311.0,310.0,1.9791666666666667,36.74305555555556,0.2509193164611724,4.575,4.789999999999999,0.5,0.5,27.741666666666667,32.25833333333333,0.0,0.007462686567164179,0.007352941176470588,0.6067507249209918,11.251675191954735,0.4623611111111111,0.718914277000618,9.680366616104465,4.5,1.0,0.36038961038961037,0.5,0.5025641025641026,0.0,0.12466843501326261,1.0,0.0,0.0,0.0-3.0,0.0,1384.358966874997,1522.262466224156
188,2025,nor,4.0,4.0,2025-09-28,1.0,Sun,buf,L,19.0,31.0,0,18.0,28.0,64.3,109.0,1.0,3.9,3.0,68.9,3.0,17.0,34.0,189.0,1.0,5.6,65.0,298.0,4.58,2.0,2.0,1.0,1.0,3.0,142.0,7.0,14.0,1.0,22.0,5.0,13.0,0.0,2.0,4.0,41.0,0.0,1.0,1.0,28:39,Sun,16.0,22.0,72.7,191.0,2.0,8.7,8.45,110.2,3.0,18.0,32.0,165.0,2.0,5.2,57.0,356.0,6.25,1.0,1.0,4.0,4.0,2.0,83.0,10.0,9.0,1.0,20.0,3.0,10.0,0.0,1.0,11.0,55.0,0.0,1.0,1.0,31:21,1:00,L 19-31,W +14.5,O 48.5,14.5,48.5,50.0,O,2.0,2.375,37.25,0.0,0.38461538461538464,0.2923076923076923,0.13636363636363635,0.7,1.0,0.543859649122807,6.245614035087719,0.0,0.015384615384615385,0.017543859649122806,28.65,31.35,0.6631762652705061,10.401396160558464,0.4775,0.9888357256778308,11.355661881977671,15.666666666666666,30.0,302.0,313.3333333333333,1.7133838383838385,33.101430976430976,0.22918430621221017,4.403333333333333,5.169999999999999,0.6666666666666666,0.6666666666666666,29.244444444444444,30.755555555555556,0.0,0.009737029140014215,0.011074800290486566,0.5388674083452606,10.436517311432356,0.48740740740740734,1.0078047131956072,10.297421587913485,4.666666666666667,0.6666666666666666,0.35137085137085133,0.3333333333333333,0.5572649572649573,0.0,0.08311229000884174,1.0,0.0,0.0,0.0-4.0,0.0,1361.6524945461765,1663.334303064098
